,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
36394061,2014-11-10 07:03:00.00000092,38.33,2014-11-10 07:03:00 UTC,-73.978915,40.783095,-73.86521,40.770647,1
23849645,2014-11-23 14:39:00.00000024,10.0,2014-11-23 14:39:00 UTC,-73.99085699999999,40.739072,-73.986602,40.758187,1
4618925,2014-01-17 19:39:00.000000232,5.5,2014-01-17 19:39:00 UTC,-73.98908,40.75885,-73.98044300000001,40.759627,1
18404113,2014-11-17 20:58:00.00000077,5.0,2014-11-17 20:58:00 UTC,-73.997997,40.736222,-73.99113,40.731775,6
19230316,2014-04-25 00:35:27.0000003,5.5,2014-04-25 00:35:27 UTC,-74.00066899999999,40.727484999999994,-73.991876,40.737124,1
30167347,2014-06-07 00:43:24.0000005,9.5,2014-06-07 00:43:24 UTC,-73.99189799999999,40.749573999999996,-73.98395,40.730338,1
1861194,2014-07-28 22:38:09.0000001,22.5,2014-07-28 22:38:09 UTC,-74.011533,40.703788,-73.950393,40.684763000000004,1
8791492,2014-06-12 17:27:13.0000005,6.0,2014-06-12 17:27:13 UTC,-73.96949000000001,40.765803000000005,-73.97648199999999,40.775288,1
48741945,2014-03-08 11:29:00.00000087,15.5,2014-03-08 11:29:00 UTC,-73.964342,40.807147,-73.968952,40.770005,3
35641358,2014-02-22 05:01:00.00000032,18.5,2014-02-22 05:01:00 UTC,-73.98512,40.741927000000004,-73.939815,40.806872,2
9088959,2014-10-31 14:51:03.0000001,16.5,2014-10-31 14:51:03 UTC,-74.00322,40.723486,-73.976066,40.758355,1
51645866,2014-02-11 09:04:19.0000005,8.5,2014-02-11 09:04:19 UTC,-73.973158,40.744066,-73.974584,40.758472999999995,1
3973482,2014-09-25 19:21:00.000000143,5.0,2014-09-25 19:21:00 UTC,-73.995052,40.739942,-74.005437,40.745802000000005,1
25855850,2014-10-03 14:55:37.0000005,38.5,2014-10-03 14:55:37 UTC,-73.985777,40.741012,-74.01575799999999,40.63088,1
48865848,2014-03-17 08:07:00.0000008,10.5,2014-03-17 08:07:00 UTC,-73.999935,40.732875,-73.97547,40.7533,1
28329436,2014-08-22 01:55:00.00000076,12.0,2014-08-22 01:55:00 UTC,-73.985588,40.71918,-74.00140999999999,40.735157,3
36202284,2014-07-06 15:08:41.0000001,12.0,2014-07-06 15:08:41 UTC,-73.999833,40.738451,-73.998703,40.71197,2
14364400,2014-11-16 00:02:00.000000197,7.0,2014-11-16 00:02:00 UTC,-73.99337,40.74197,-74.00407,40.74057,1
44331400,2014-06-25 12:16:00.000000172,9.5,2014-06-25 12:16:00 UTC,-73.981712,40.75824,-73.975852,40.748115000000006,2
52144058,2014-05-24 21:21:00.00000049,20.83,2014-05-24 21:21:00 UTC,-73.991602,40.740837,-73.952265,40.733397,1
17185495,2014-03-01 09:55:00.000000130,36.33,2014-03-01 09:55:00 UTC,-73.989572,40.758112,-73.86505799999999,40.770547,1
1793050,2014-06-07 19:36:00.000000186,16.5,2014-06-07 19:36:00 UTC,-73.97998,40.735847,-73.978045,40.777362,1
47320002,2014-12-31 12:27:00.00000051,7.0,2014-12-31 12:27:00 UTC,-73.96014699999999,40.76624,-73.94653199999999,40.772220000000004,5
2915732,2014-10-10 15:14:00.000000161,12.5,2014-10-10 15:14:00 UTC,-73.968537,40.798747,-73.94404499999999,40.832932,1
34803591,2014-12-19 12:29:21.0000002,13.5,2014-12-19 12:29:21 UTC,-73.970917,40.796122,-73.98355699999999,40.770758,1
52562473,2014-04-02 23:39:11.0000002,30.0,2014-04-02 23:39:11 UTC,-73.978775,40.736801,-73.947715,40.830403999999994,1
39637208,2014-02-28 11:09:00.00000066,10.5,2014-02-28 11:09:00 UTC,-73.963465,40.765572,-73.987607,40.777857,3
36019392,2014-02-16 03:33:01.0000001,8.0,2014-02-16 03:33:01 UTC,-73.974395,40.754021,-73.987459,40.728499,3
53962865,2014-07-11 17:10:00.00000092,17.0,2014-07-11 17:10:00 UTC,-73.990797,40.73659,-73.96218,40.767565000000005,6
52973128,2014-10-16 13:40:22.0000001,4.5,2014-10-16 13:40:22 UTC,-73.978371,40.754141,-73.97114599999999,40.759101,1
33583106,2014-07-13 18:32:43.0000002,14.0,2014-07-13 18:32:43 UTC,-73.991748,40.716053,-73.994004,40.750333000000005,2
39521271,2014-08-08 01:05:00.000000101,12.5,2014-08-08 01:05:00 UTC,-74.006377,40.73911,-73.981302,40.763562,1
9647355,2014-06-19 16:41:21.0000001,6.5,2014-06-19 16:41:21 UTC,-73.99204300000001,40.749278000000004,-73.98276800000001,40.737878,1
33356883,2014-07-09 21:57:00.000000159,11.0,2014-07-09 21:57:00 UTC,-73.98751,40.72844,-73.95916,40.76375,6
45049147,2014-04-07 18:38:00.000000242,4.5,2014-04-07 18:38:00 UTC,-73.965827,40.772087,-73.970337,40.765640000000005,1
2395938,2014-05-21 14:56:26.0000001,17.5,2014-05-21 14:56:26 UTC,-73.964388,40.792333,-74.00174799999999,40.745804,1
30369366,2014-11-20 08:10:13.0000001,9.0,2014-11-20 08:10:13 UTC,-73.975677,40.749869,-73.970842,40.76375,2
1281214,2014-05-01 18:55:12.0000002,8.0,2014-05-01 18:55:12 UTC,-73.989056,40.758203,-73.984748,40.748156,4
41858070,2014-04-24 14:54:00.00000068,11.0,2014-04-24 14:54:00 UTC,0.0,0.0,0.0,0.0,1
26854497,2014-01-05 20:01:00.0000001,13.0,2014-01-05 20:01:00 UTC,-73.989917,40.73359,-73.995432,40.762157,5
18761767,2014-01-27 18:50:00.00000028,10.0,2014-01-27 18:50:00 UTC,-73.97948199999999,40.762747,-73.949282,40.778552000000005,1
44665637,2014-11-07 19:35:00.000000239,52.0,2014-11-07 19:35:00 UTC,-73.78191,40.644709999999996,-74.017847,40.70635,1
36074665,2014-01-18 16:36:42.0000007,7.0,2014-01-18 16:36:42 UTC,-73.955126,40.768778000000005,-73.948817,40.787546999999996,2
53769967,2014-07-11 08:51:00.00000078,17.0,2014-07-11 08:51:00 UTC,-74.010775,40.717482000000004,-73.989562,40.769712,1
27206922,2014-05-25 19:04:08.0000001,5.0,2014-05-25 19:04:08 UTC,-73.990385,40.737204,-74.003093,40.742564,1
32014735,2014-01-18 20:16:00.000000209,11.5,2014-01-18 20:16:00 UTC,-73.98919699999999,40.777415000000005,-73.95274,40.772537,6
34692028,2014-12-14 07:08:00.00000023,15.5,2014-12-14 07:08:00 UTC,-73.966677,40.804352,-73.98507,40.759347,6
17062687,2014-01-27 14:38:24.0000004,8.5,2014-01-27 14:38:24 UTC,-73.984075,40.748924,-73.986797,40.756971,2
29685683,2014-02-22 19:32:00.000000194,14.0,2014-02-22 19:32:00 UTC,-73.988918,40.68866,-73.96006,40.71394,6
14406404,2014-11-26 21:58:38.0000001,7.5,2014-11-26 21:58:38 UTC,-73.97854,40.724591,-73.981776,40.740814,1
39544269,2014-12-02 11:22:00.000000124,9.0,2014-12-02 11:22:00 UTC,-73.984542,40.748955,-73.996893,40.762747,1
18633081,2014-11-28 17:16:37.0000002,12.5,2014-11-28 17:16:37 UTC,-73.954875,40.765498,-73.984037,40.756917,2
26653612,2014-03-23 01:41:37.0000002,11.0,2014-03-23 01:41:37 UTC,-73.982887,40.731411,-73.959128,40.768221999999994,1
10380903,2014-01-31 04:19:12.0000001,5.0,2014-01-31 04:19:12 UTC,-74.00409,40.742162,-73.993571,40.746887,1
48267153,2014-09-06 18:51:00.000000118,7.0,2014-09-06 18:51:00 UTC,-73.971645,40.786407000000004,-73.953428,40.776947,1
43427393,2014-02-07 19:17:37.0000001,4.5,2014-02-07 19:17:37 UTC,-73.96459399999999,40.770516,-73.961433,40.7775,1
17799428,2014-01-18 20:09:00.00000021,5.5,2014-01-18 20:09:00 UTC,-74.007492,40.716477000000005,-74.00898000000001,40.712492,2
6836478,2014-08-01 10:40:19.0000001,9.5,2014-08-01 10:40:19 UTC,-73.975925,40.788951000000004,-73.953877,40.784608,1
18330373,2014-10-29 20:04:00.000000110,7.5,2014-10-29 20:04:00 UTC,0.0,0.0,0.0,0.0,1
19777237,2014-05-28 07:34:23.0000004,6.5,2014-05-28 07:34:23 UTC,-73.965099,40.755398,-73.98161400000001,40.74628,1
43380833,2014-08-06 01:17:00.00000018,40.0,2014-08-06 01:17:00 UTC,-73.78367,40.648632,-73.99213,40.668634999999995,1
45085902,2014-09-22 18:45:19.0000002,11.0,2014-09-22 18:45:19 UTC,-73.997045,40.762607,-74.008195,40.737453,1
12775535,2014-10-18 15:37:09.0000002,10.0,2014-10-18 15:37:09 UTC,-73.98218299999999,40.772985,-74.001876,40.752276,1
21972436,2014-09-24 14:09:00.00000050,7.0,2014-09-24 14:09:00 UTC,-74.00904799999999,40.726462,-74.002222,40.715292,3
7113936,2014-09-27 04:54:07.0000003,4.5,2014-09-27 04:54:07 UTC,-73.929674,40.756825,-73.919567,40.75421,1
28383063,2014-12-08 16:10:01.0000002,44.33,2014-12-08 16:10:01 UTC,-73.862753,40.769273999999996,-73.980377,40.765173,1
27332768,2014-04-29 06:55:00.00000099,7.0,2014-04-29 06:55:00 UTC,-73.990092,40.756382,-73.977183,40.754236999999996,5
22959511,2014-03-31 07:03:00.000000167,5.0,2014-03-31 07:03:00 UTC,-73.98616,40.745677,-73.97778199999999,40.752227000000005,3
2110387,2014-08-04 23:31:22.0000002,17.5,2014-08-04 23:31:22 UTC,-73.985773,40.722802,-73.98688800000001,40.763514,3
14062901,2014-02-09 13:13:00.000000188,8.5,2014-02-09 13:13:00 UTC,-74.000085,40.724107000000004,-73.979927,40.739309999999996,1
42964158,2014-05-28 10:41:14.0000002,7.5,2014-05-28 10:41:14 UTC,-73.990027,40.719436,-73.981874,40.732825,1
48705055,2014-11-20 10:09:00.00000065,10.5,2014-11-20 10:09:00 UTC,-73.937842,40.75889,-73.954965,40.734417,1
40522797,2014-06-08 04:10:03.0000002,15.5,2014-06-08 04:10:03 UTC,-74.007385,40.744104,-74.00786,40.705449,1
28550545,2014-03-05 20:48:00.000000161,13.5,2014-03-05 20:48:00 UTC,-73.988545,40.764007,-73.98524499999999,40.727612,2
10391103,2014-12-30 19:16:00.00000075,10.0,2014-12-30 19:16:00 UTC,-73.994272,40.750932,-73.984075,40.739142,5
25529433,2014-10-21 10:20:00.00000077,12.5,2014-10-21 10:20:00 UTC,-73.96278199999999,40.77276,-73.97507,40.756132,5
23366335,2014-10-19 14:37:00.00000058,13.0,2014-10-19 14:37:00 UTC,-73.95928,40.771592,-73.982567,40.759355,1
8823109,2014-08-22 00:13:00.000000189,6.0,2014-08-22 00:13:00 UTC,-73.98044,40.7559,-73.98728,40.744690000000006,1
32831085,2014-05-24 10:59:58.0000002,8.0,2014-05-24 10:59:58 UTC,-73.982268,40.75567,-73.960091,40.777111,1
1963722,2014-02-01 00:05:42.0000001,11.0,2014-02-01 00:05:42 UTC,-73.99000500000001,40.756392,-73.963688,40.7545,1
47959622,2014-08-10 23:50:00.000000140,11.0,2014-08-10 23:50:00 UTC,-73.97802,40.751715000000004,-73.982742,40.721227,1
44490449,2014-01-06 22:06:36.0000001,5.5,2014-01-06 22:06:36 UTC,-73.981672,40.749559000000005,-73.989899,40.756468,1
42808368,2014-08-10 11:03:41.0000002,20.0,2014-08-10 11:03:41 UTC,-73.874652,40.774113,-73.784379,40.741176,1
8813793,2014-07-03 21:40:34.0000003,17.5,2014-07-03 21:40:34 UTC,-73.952085,40.716681,-73.971079,40.671949,1
19664864,2014-03-08 15:27:00.000000210,8.5,2014-03-08 15:27:00 UTC,-73.982968,40.730975,-73.99006,40.740117,1
23242555,2014-02-26 11:36:00.00000035,13.0,2014-02-26 11:36:00 UTC,-74.00590799999999,40.748543,-74.003452,40.715796000000005,1
24144779,2014-07-20 23:40:00.00000057,10.5,2014-07-20 23:40:00 UTC,-74.00816,40.722282,-73.980745,40.721505,3
25048458,2014-08-21 14:20:00.000000144,7.5,2014-08-21 14:20:00 UTC,-73.983372,40.756107,-73.990125,40.768112,1
38725694,2014-06-20 20:29:00.000000152,20.0,2014-06-20 20:29:00 UTC,-73.993607,40.751652,-74.005377,40.706984999999996,1
37143339,2014-10-24 15:44:18.0000004,14.0,2014-10-24 15:44:18 UTC,-74.003555,40.72252,-73.98931999999999,40.747037,2
15776374,2014-03-02 18:52:58.0000005,30.33,2014-03-02 18:52:58 UTC,-73.8734,40.772409,-73.953121,40.770779,1
11922000,2014-04-10 00:33:55.0000001,9.0,2014-04-10 00:33:55 UTC,-73.959553,40.813549,-73.959705,40.808957,1
37423571,2014-02-26 07:00:00.000000125,12.5,2014-02-26 07:00:00 UTC,-74.008442,40.72039,-73.9813,40.7598,1
41476375,2014-03-23 23:51:03.0000002,12.0,2014-03-23 23:51:03 UTC,-73.952111,40.777596,-73.988166,40.768971,1
30816011,2014-01-21 08:08:00.00000088,32.0,2014-01-21 08:08:00 UTC,-73.967265,40.766372,-74.013563,40.715171999999995,1
11198540,2014-02-08 10:19:46.0000001,7.5,2014-02-08 10:19:46 UTC,-73.946658,40.776619000000004,-73.963277,40.765825,1
4303240,2014-11-29 14:38:52.0000005,7.0,2014-11-29 14:38:52 UTC,-73.954712,40.780214,-73.95224499999999,40.772936,1
43259777,2014-10-08 07:45:00.00000056,4.5,2014-10-08 07:45:00 UTC,-73.990137,40.757002,-73.98317800000001,40.766405,1
8903920,2014-07-06 12:06:00.00000092,13.5,2014-07-06 12:06:00 UTC,-73.993222,40.719162,-73.97842,40.761782000000004,1
49233849,2014-07-13 01:18:00.00000072,21.5,2014-07-13 01:18:00 UTC,-73.98901,40.76031,-73.91091999999999,40.775929999999995,1
43627462,2014-11-01 00:46:00.000000215,9.0,2014-11-01 00:46:00 UTC,-73.98796800000001,40.720882,-74.008975,40.704495,1
36429374,2014-07-31 09:16:24.0000003,8.5,2014-07-31 09:16:24 UTC,-74.003072,40.728117,-73.9901,40.739483,1
51142211,2014-12-24 10:02:00.000000124,3.5,2014-12-24 10:02:00 UTC,-73.97238,40.759840000000004,-73.96822,40.76233,1
14360440,2014-07-01 23:26:00.00000037,13.5,2014-07-01 23:26:00 UTC,-73.99306999999999,40.727982,-73.95106700000001,40.774497,1
34318559,2014-06-28 02:36:24.0000001,11.0,2014-06-28 02:36:24 UTC,-73.970585,40.756321,-74.0001,40.730421,1
21256392,2014-04-16 20:01:00.000000228,9.0,2014-04-16 20:01:00 UTC,-73.961022,40.764902,-73.97668,40.785762,2
50000821,2014-01-08 14:20:00.000000135,9.0,2014-01-08 14:20:00 UTC,-74.005915,40.740177,-73.969375,40.761127,4
16194689,2014-04-13 19:31:00.00000021,4.0,2014-04-13 19:31:00 UTC,-73.98928199999999,40.743652000000004,-73.98827299999999,40.749221999999996,1
7113503,2014-12-10 13:06:37.0000002,4.5,2014-12-10 13:06:37 UTC,-73.949907,40.780273,-73.95515,40.77312,1
26288974,2014-07-23 08:34:43.0000001,8.0,2014-07-23 08:34:43 UTC,-73.960791,40.769744,-73.95519,40.783644,1
49514599,2014-11-01 16:47:00.00000037,5.0,2014-11-01 16:47:00 UTC,-73.966848,40.793815,-73.977092,40.792875,1
46303039,2014-04-12 19:52:00.000000172,21.5,2014-04-12 19:52:00 UTC,-74.01108,40.711057000000004,-73.97444200000001,40.763822,1
33489498,2014-07-01 06:24:48.0000003,15.5,2014-07-01 06:24:48 UTC,-73.917974,40.746390000000005,-73.967736,40.697763,1
5608443,2014-02-11 15:49:13.0000003,5.0,2014-02-11 15:49:13 UTC,-73.979108,40.782157,-73.97061500000001,40.788947,1
23919494,2014-03-08 00:24:05.0000002,9.5,2014-03-08 00:24:05 UTC,-73.97936800000001,40.749953999999995,-73.98339200000001,40.726278,1
24836302,2014-12-16 17:58:20.0000002,16.5,2014-12-16 17:58:20 UTC,-73.977529,40.764515,-73.94313199999999,40.805909,1
30417787,2014-06-02 14:39:35.0000007,9.5,2014-06-02 14:39:35 UTC,-73.976878,40.747638,-73.990835,40.755448,1
40300275,2014-11-17 15:08:43.0000003,7.5,2014-11-17 15:08:43 UTC,-73.96745200000001,40.793034000000006,-73.966101,40.808563,1
54359272,2014-09-20 20:41:02.0000004,23.5,2014-09-20 20:41:02 UTC,-73.945856,40.777871999999995,-73.996032,40.716507,1
20309422,2014-10-06 05:51:49.0000001,6.5,2014-10-06 05:51:49 UTC,-73.989774,40.729620000000004,-73.981474,40.746321,1
44516444,2014-05-01 10:42:39.0000004,5.5,2014-05-01 10:42:39 UTC,-73.968743,40.761843,-73.977542,40.749588,6
22380294,2014-01-05 01:19:58.0000003,5.5,2014-01-05 01:19:58 UTC,-74.004673,40.722859,-73.999567,40.714069,1
40445851,2014-01-17 04:02:26.0000001,7.0,2014-01-17 04:02:26 UTC,-73.982333,40.769653999999996,-73.971925,40.760838,1
20615172,2014-02-18 16:13:03.0000004,5.0,2014-02-18 16:13:03 UTC,-73.991784,40.764897999999995,-73.982945,40.76802,1
51791921,2014-07-31 12:59:31.0000002,11.0,2014-07-31 12:59:31 UTC,-73.976112,40.754540000000006,-73.98988299999999,40.751725,1
14228117,2014-06-16 08:16:00.000000114,5.0,2014-06-16 08:16:00 UTC,-74.00062,40.677197,-73.990935,40.676527,1
22991731,2014-07-13 00:05:09.0000001,10.0,2014-07-13 00:05:09 UTC,-73.981124,40.755532,-73.950075,40.784244,1
36391280,2014-01-06 22:58:00.000000104,4.5,2014-01-06 22:58:00 UTC,-73.957938,40.714057000000004,-73.952802,40.707485,1
11826728,2014-01-15 20:49:00.00000055,8.0,2014-01-15 20:49:00 UTC,-73.961752,40.759896999999995,-73.94314,40.785537,5
15546949,2014-02-12 23:29:51.0000008,11.0,2014-02-12 23:29:51 UTC,-73.97686,40.681805,-73.94868199999999,40.696208,1
24958701,2014-11-11 07:46:00.000000169,12.5,2014-11-11 07:46:00 UTC,-73.99114,40.727866999999996,-73.97511300000001,40.75724,5
25687296,2014-01-02 19:12:00.00000052,8.0,2014-01-02 19:12:00 UTC,-73.996427,40.753397,-73.982233,40.767665,6
37146060,2014-03-09 18:32:01.0000003,11.5,2014-03-09 18:32:01 UTC,-73.964795,40.761684,-73.980801,40.780628,3
21328000,2014-08-16 05:43:44.0000001,6.0,2014-08-16 05:43:44 UTC,-73.978538,40.762062,-73.99158,40.75031,1
7017686,2014-01-16 14:38:00.000000112,4.5,2014-01-16 14:38:00 UTC,-73.961455,40.767177000000004,-73.955863,40.77609,5
5144951,2014-02-11 21:02:00.000000107,6.5,2014-02-11 21:02:00 UTC,-74.006022,40.740037,-73.99369200000001,40.734362,1
26290050,2014-03-07 23:41:00.000000274,10.5,2014-03-07 23:41:00 UTC,-73.83364,40.673552,-73.819765,40.695322,1
33797113,2014-02-18 22:48:00.00000073,15.5,2014-02-18 22:48:00 UTC,-73.980947,40.765892,-73.99011,40.723907000000004,1
2787654,2014-12-01 02:18:00.00000015,5.0,2014-12-01 02:18:00 UTC,-73.98241,40.750987,-73.991217,40.742277,1
16845814,2014-01-26 15:03:00.000000180,4.0,2014-01-26 15:03:00 UTC,-73.96054699999999,40.769729999999996,-73.966737,40.76716,5
8142649,2014-06-13 07:49:20.0000002,7.5,2014-06-13 07:49:20 UTC,-73.978768,40.740489000000004,-73.999998,40.737752,1
27808752,2014-10-04 10:45:00.000000110,8.5,2014-10-04 10:45:00 UTC,-73.97639000000001,40.788007,-73.96119,40.811507,1
42363831,2014-06-23 22:25:11.0000003,9.5,2014-06-23 22:25:11 UTC,-73.997907,40.761412,-73.994753,40.734595,1
7022996,2014-11-06 19:09:00.000000222,9.0,2014-11-06 19:09:00 UTC,-73.98138,40.758559999999996,-73.9809,40.74204,6
36005000,2014-02-09 13:46:00.000000143,6.0,2014-02-09 13:46:00 UTC,-73.977135,40.742090000000005,-73.964908,40.753165,1
27704986,2014-10-16 04:55:56.0000001,4.0,2014-10-16 04:55:56 UTC,-73.987239,40.756074,-73.99909,40.760008,1
37328683,2014-12-04 13:43:12.0000004,9.0,2014-12-04 13:43:12 UTC,-74.008927,40.715621,-73.992674,40.717888,1
14248350,2014-11-28 12:00:51.0000002,23.0,2014-11-28 12:00:51 UTC,-74.013918,40.712368,-73.98435400000001,40.747622,1
10337358,2014-01-29 19:30:00.000000111,12.0,2014-01-29 19:30:00 UTC,-73.982023,40.771637,-73.980967,40.747275,1
19041263,2014-05-02 00:50:00.000000130,7.5,2014-05-02 00:50:00 UTC,-73.985827,40.746825,-73.996377,40.760927,1
26627851,2014-05-23 18:47:40.0000002,11.5,2014-05-23 18:47:40 UTC,-73.96223,40.77917,-73.977148,40.751973,1
22638739,2014-03-12 22:28:00.000000136,5.0,2014-03-12 22:28:00 UTC,-73.981342,40.769017,-73.97927,40.764185,1
3358126,2014-10-08 20:10:21.0000002,46.83,2014-10-08 20:10:21 UTC,-73.870793,40.773575,-74.005512,40.727643,2
45776833,2014-08-16 19:52:26.0000008,13.0,2014-08-16 19:52:26 UTC,-73.997146,40.747085,-73.983399,40.765811,1
25063038,2014-03-15 21:52:00.00000076,15.5,2014-03-15 21:52:00 UTC,-73.99310200000001,40.751957,-73.95209,40.773035,1
40425259,2014-12-13 23:37:00.00000082,28.33,2014-12-13 23:37:00 UTC,-74.010762,40.703322,-74.026222,40.632637,6
51495104,2014-10-24 14:07:09.0000003,6.5,2014-10-24 14:07:09 UTC,-73.996193,40.753628000000006,-74.00637900000001,40.751098999999996,1
26178583,2014-11-22 15:35:31.0000002,16.5,2014-11-22 15:35:31 UTC,-74.00301999999999,40.749626,-73.971337,40.792797,1
15756627,2014-12-05 11:58:00.00000077,17.0,2014-12-05 11:58:00 UTC,-73.99627,40.738052,-73.969837,40.75939,2
34330635,2014-11-28 17:56:00.00000051,4.5,2014-11-28 17:56:00 UTC,-73.989982,40.734237,-73.98178,40.732377,4
19736350,2014-04-20 21:49:49.0000001,5.5,2014-04-20 21:49:49 UTC,-73.959115,40.780784000000004,-73.97207,40.782237,2
12725371,2014-03-15 19:43:19.0000004,10.5,2014-03-15 19:43:19 UTC,-73.996002,40.748554,-73.982623,40.771557,4
40546602,2014-05-16 00:15:00.000000147,8.0,2014-05-16 00:15:00 UTC,-73.986835,40.721352,-73.977772,40.738092,6
51131843,2014-02-21 01:50:00.00000041,7.5,2014-02-21 01:50:00 UTC,-73.98498199999999,40.778971999999996,-73.975932,40.795417,2
44264696,2014-10-15 05:46:16.0000002,7.0,2014-10-15 05:46:16 UTC,-73.978482,40.778026000000004,-73.981824,40.75871,1
16851187,2014-10-13 06:26:00.00000021,8.5,2014-10-13 06:26:00 UTC,-73.94731,40.771577,-73.973417,40.751402,1
19883758,2014-04-11 13:50:00.00000066,57.0,2014-04-11 13:50:00 UTC,-74.00989,40.712532,-73.91171800000001,40.742587,4
25354546,2014-10-11 16:01:00.00000088,8.5,2014-10-11 16:01:00 UTC,-74.00587800000001,40.735827,-73.996323,40.72605,1
47316943,2014-06-22 00:52:00.000000100,8.5,2014-06-22 00:52:00 UTC,-73.99545,40.74391,-73.98066999999999,40.73048,1
55016727,2014-03-20 15:04:00.000000148,4.5,2014-03-20 15:04:00 UTC,-73.966302,40.761592,-73.962445,40.769791999999995,6
24892920,2014-10-27 23:46:18.0000005,7.0,2014-10-27 23:46:18 UTC,-73.934731,40.713186,-73.979005,40.763442,1
46871639,2014-06-07 10:52:00.000000209,7.0,2014-06-07 10:52:00 UTC,-73.98405799999999,40.746265,-73.968497,40.76208,1
52974238,2014-05-23 06:05:12.0000002,17.5,2014-05-23 06:05:12 UTC,-73.974122,40.794028999999995,-73.97501199999999,40.744383,1
45370718,2014-08-22 18:27:18.0000004,9.5,2014-08-22 18:27:18 UTC,-73.97734399999999,40.774449,-73.98386500000001,40.760282000000004,1
31024578,2014-02-21 19:56:37.0000002,6.5,2014-02-21 19:56:37 UTC,-73.98848000000001,40.718526000000004,-73.98848000000001,40.718526000000004,1
37969147,2014-03-23 03:52:53.0000001,34.5,2014-03-23 03:52:53 UTC,-74.005152,40.719922,-73.927076,40.865159999999996,2
13193299,2014-02-06 11:39:00.000000121,8.0,2014-02-06 11:39:00 UTC,-73.987575,40.748188,-73.979022,40.755025,1
49948729,2014-05-05 02:41:00.00000018,13.0,2014-05-05 02:41:00 UTC,-73.984248,40.724765000000005,-73.95344200000001,40.691117,5
22900114,2014-04-05 19:13:43.0000001,10.5,2014-04-05 19:13:43 UTC,-73.95188,40.773437,-73.981786,40.77349,1
22543740,2014-03-03 23:35:14.0000006,10.5,2014-03-03 23:35:14 UTC,-73.973253,40.752427000000004,-73.977243,40.778482000000004,1
33685295,2014-10-24 07:49:47.0000002,5.5,2014-10-24 07:49:47 UTC,-73.97842,40.745822,-73.97412299999999,40.738296000000005,1
34622888,2014-03-19 22:06:00.00000078,5.5,2014-03-19 22:06:00 UTC,-73.989917,40.732867,-73.982095,40.743925,1
600490,2014-12-19 17:15:00.00000035,10.5,2014-12-19 17:15:00 UTC,-73.99071500000001,40.746275,-73.983377,40.75626,1
19409033,2014-04-17 18:37:00.000000215,7.5,2014-04-17 18:37:00 UTC,-73.99295,40.76769,-73.98428,40.762867,1
32986468,2014-02-19 22:55:00.00000068,16.5,2014-02-19 22:55:00 UTC,-73.961313,40.758657,-73.911327,40.779967,4
3161317,2014-06-01 09:33:12.0000003,6.0,2014-06-01 09:33:12 UTC,-74.00932,40.715425,-74.01440699999999,40.703951,3
12891436,2014-12-03 22:28:31.0000004,10.0,2014-12-03 22:28:31 UTC,-73.974572,40.788142,-73.959583,40.771895,1
29416443,2014-03-02 11:16:22.0000001,8.0,2014-03-02 11:16:22 UTC,-73.95640999999999,40.767351,-73.963235,40.758181,3
54066052,2014-08-13 12:47:00.00000016,3.5,2014-08-13 12:47:00 UTC,-73.993275,40.727637,-73.98983199999999,40.733807,5
38098148,2014-11-21 21:28:00.000000192,12.0,2014-11-21 21:28:00 UTC,-73.989308,40.747946999999996,-73.95458199999999,40.777875,3
17885439,2014-02-25 23:00:43.0000001,8.0,2014-02-25 23:00:43 UTC,-73.971601,40.755008000000004,-73.985152,40.767826,1
18341911,2014-04-03 07:07:32.0000001,7.0,2014-04-03 07:07:32 UTC,-73.95281,40.772427,-73.971484,40.781978,1
42061969,2014-05-08 11:20:00.000000139,15.0,2014-05-08 11:20:00 UTC,-73.972611,40.759515,-73.966655,40.789052000000005,1
3568132,2014-09-28 15:05:00.000000132,11.0,2014-09-28 15:05:00 UTC,-73.982215,40.775057000000004,-74.00196,40.751672,2
11059725,2014-06-26 00:19:00.00000044,8.0,2014-06-26 00:19:00 UTC,-73.981767,40.760802000000005,-73.98058499999999,40.745152000000004,1
41462593,2014-10-23 19:48:00.000000255,13.0,2014-10-23 19:48:00 UTC,-74.006825,40.711816999999996,-73.99319200000001,40.72439,3
43957619,2014-11-15 17:44:00.0000002,6.5,2014-11-15 17:44:00 UTC,-73.99960300000001,40.733495,-73.993645,40.726397,3
14317334,2014-11-24 22:18:00.00000010,11.5,2014-11-24 22:18:00 UTC,-73.99773499999999,40.737755,-73.98366,40.76562,1
4231106,2014-03-20 07:23:00.00000070,5.5,2014-03-20 07:23:00 UTC,-73.99055,40.761371999999994,-73.98796,40.753127,1
28286217,2014-02-26 08:55:00.00000054,21.5,2014-02-26 08:55:00 UTC,-73.96395,40.756777,-74.002847,40.723292,1
10965999,2014-02-17 23:45:00.00000054,27.5,2014-02-17 23:45:00 UTC,-73.872399,40.77415,-73.979313,40.727649,1
21619767,2014-11-27 22:59:00.000000127,10.5,2014-11-27 22:59:00 UTC,-73.999057,40.739272,-73.985872,40.76715,1
25232637,2014-10-08 07:03:08.0000003,10.5,2014-10-08 07:03:08 UTC,-73.946425,40.78136,-73.962296,40.805077000000004,1
40390136,2014-09-14 10:59:00.000000104,6.0,2014-09-14 10:59:00 UTC,-73.985405,40.75833,-73.98855,40.74672,1
